Corpus,InfMorpho,FreqCount,WDNoSLE,TypeCont,PhonEnd,OrthCont,Unit,TotalFreq,UnitFreq,UnitProb
ManG35,Inflected,Type,SUB,TR,V+R,,es,13263,1532,.11550931
ManG35,Inflected,Type,SUB,TR,V+R,,ts,13263,644,.04855613
ManG35,Inflected,Type,SUB,TR,V+R,,x,13263,204,.01538114
ManG35,Inflected,Type,SUB,TR,V+R,,ds,13263,108,.00814295
ManG35,Inflected,Type,SUB,TR,V+R,,d,13263,34,.00256352
ManG35,Inflected,Type,SUB,TR,V+R,,cs,13263,12,.00090477
ManG35,Inflected,Type,SUB,TR,V+R,,gs,13263,9,.00067858
ManG35,Inflected,Type,SUB,TR,V+R,,ls,13263,7,.00052778
ManG35,Inflected,Type,SUB,TR,V+R,,ps,13263,7,.00052778
ManG35,Inflected,Type,SUB,TR,V+R,,fs,13263,4,.00030159
ManG35,Inflected,Type,SUB,TR,V+R,,ë,13263,3,.00022619
ManG35,Inflected,Type,SUB,TR,V+R,,cts,13263,2,.00015080
ManG35,Inflected,Type,SUB,TR,V+R,,bs,13263,1,.00007540
ManG35,Inflected,Type,SUB,TR,V+R,,c,13263,1,.00007540
ManG35,Inflected,Type,SUB,TR,V+R,,chs,13263,1,.00007540
ManG35,Inflected,Type,SUB,TR,V+R,,ës,13263,1,.00007540
ManG35,Inflected,Type,SUB,TR,V+R,,gts,13263,1,.00007540
ManG35,Inflected,Type,SUB,TR,V+R,,hs,13263,1,.00007540
ManG35,Inflected,Type,SUB,TR,V+R,,lx,13263,1,.00007540
ManG35,Inflected,Type,SUB,TR,V+R,,pt,13263,1,.00007540
ManG35,Inflected,Type,SUB,TR,V+R,,rs,13263,1,.00007540
ManG35,Inflected,Type,SUB,TR,V+R,,ths,13263,1,.00007540
ManG35,Inflected,Type,SUB,TR,V+R,,ws,13263,1,.00007540
ManG35,Inflected,Token,ALL,TR,V+R,,#,242057.68,129362.84,.53442983
ManG35,Inflected,Token,ALL,TR,V+R,,t,242057.68,39823.67,.16452140
ManG35,Inflected,Token,ALL,TR,V+R,,s,242057.68,27260.00,.11261780
ManG35,Inflected,Token,ALL,TR,V+R,,e,242057.68,19062.65,.07875250
ManG35,Inflected,Token,ALL,TR,V+R,,ts,242057.68,7423.04,.03066642
ManG35,Inflected,Token,ALL,TR,V+R,,x,242057.68,6125.49,.02530590
ManG35,Inflected,Token,ALL,TR,V+R,,es,242057.68,5950.07,.02458120
ManG35,Inflected,Token,ALL,TR,V+R,,ent,242057.68,3760.38,.01553505
ManG35,Inflected,Token,ALL,TR,V+R,,d,242057.68,1248.15,.00515643
ManG35,Inflected,Token,ALL,TR,V+R,,ds,242057.68,1080.02,.00446184
ManG35,Inflected,Token,ALL,TR,V+R,,ps,242057.68,292.51,.00120843
ManG35,Inflected,Token,ALL,TR,V+R,,cs,242057.68,227.27,.00093892
ManG35,Inflected,Token,ALL,TR,V+R,,fs,242057.68,123.19,.00050894
ManG35,Inflected,Token,ALL,TR,V+R,,gts,242057.68,112.63,.00046531
ManG35,Inflected,Token,ALL,TR,V+R,,gs,242057.68,90.32,.00037313
ManG35,Inflected,Token,ALL,TR,V+R,,ls,242057.68,68.87,.00028452
ManG35,Inflected,Token,ALL,TR,V+R,,rs,242057.68,26.25,.00010844
ManG35,Inflected,Token,ALL,TR,V+R,,ë,242057.68,7.04,.00002907
ManG35,Inflected,Token,ALL,TR,V+R,,pt,242057.68,5.21,.00002151
ManG35,Inflected,Token,ALL,TR,V+R,,ës,242057.68,3.79,.00001566
ManG35,Inflected,Token,ALL,TR,V+R,,bs,242057.68,2.69,.00001113
ManG35,Inflected,Token,ALL,TR,V+R,,cts,242057.68,1.32,.00000544
ManG35,Inflected,Token,ALL,TR,V+R,,chs,242057.68,0.08,.00000034
ManG35,Inflected,Token,ALL,TR,V+R,,hs,242057.68,0.08,.00000034
ManG35,Inflected,Token,ALL,TR,V+R,,ths,242057.68,0.05,.00000021
ManG35,Inflected,Token,ALL,TR,V+R,,ws,242057.68,0.02,.00000010
ManG35,Inflected,Token,ALL,TR,V+R,,lx,242057.68,0.02,.00000007
ManG35,Inflected,Token,ALL,TR,V+R,,c,242057.68,0.02,.00000007
ManG15,Inflected,Token,ALL,TR,V+R,,#,234914.39,127220.58,.54156147
ManG15,Inflected,Token,ALL,TR,V+R,,t,234914.39,37235.83,.15850806
ManG15,Inflected,Token,ALL,TR,V+R,,s,234914.39,26541.36,.11298310
ManG15,Inflected,Token,ALL,TR,V+R,,e,234914.39,18586.00,.07911817
ManG15,Inflected,Token,ALL,TR,V+R,,ts,234914.39,7318.76,.03115501
ManG15,Inflected,Token,ALL,TR,V+R,,x,234914.39,5884.10,.02504783
ManG15,Inflected,Token,ALL,TR,V+R,,es,234914.39,5432.09,.02312368
ManG15,Inflected,Token,ALL,TR,V+R,,ent,234914.39,3215.62,.01368845
ManG15,Inflected,Token,ALL,TR,V+R,,d,234914.39,1424.47,.00606380
ManG15,Inflected,Token,ALL,TR,V+R,,ds,234914.39,1093.54,.00465505
ManG15,Inflected,Token,ALL,TR,V+R,,ps,234914.39,292.05,.00124322
ManG15,Inflected,Token,ALL,TR,V+R,,cs,234914.39,202.67,.00086274
ManG15,Inflected,Token,ALL,TR,V+R,,fs,234914.39,167.09,.00071129
ManG15,Inflected,Token,ALL,TR,V+R,,gts,234914.39,102.95,.00043823
ManG15,Inflected,Token,ALL,TR,V+R,,gs,234914.39,84.04,.00035774
ManG15,Inflected,Token,ALL,TR,V+R,,ls,234914.39,70.42,.00029976
ManG15,Inflected,Token,ALL,TR,V+R,,rs,234914.39,27.05,.00011517
ManG15,Inflected,Token,ALL,TR,V+R,,ë,234914.39,5.58,.00002376
ManG15,Inflected,Token,ALL,TR,V+R,,pt,234914.39,4.08,.00001736
ManG15,Inflected,Token,ALL,TR,V+R,,ës,234914.39,2.73,.00001160
ManG15,Inflected,Token,ALL,TR,V+R,,bs,234914.39,2.47,.00001051
ManG15,Inflected,Token,ALL,TR,V+R,,cts,234914.39,0.79,.00000338
ManG15,Inflected,Token,ALL,TR,V+R,,chs,234914.39,0.04,.00000019
ManG15,Inflected,Token,ALL,TR,V+R,,hs,234914.39,0.04,.00000018
ManG15,Inflected,Token,ALL,TR,V+R,,ths,234914.39,0.03,.00000011
ManG15,Inflected,Token,ALL,TR,V+R,,ws,234914.39,0.01,.00000006
ManG15,Inflected,Token,ALL,TR,V+R,,lx,234914.39,0.01,.00000004
ManG15,Inflected,Token,ALL,TR,V+R,,c,234914.39,0.01,.00000004
ManG15,Inflected,Token,SUB,TR,V+R,,t,107693.81,37235.83,.34575641
ManG15,Inflected,Token,SUB,TR,V+R,,s,107693.81,26541.36,.24645202
ManG15,Inflected,Token,SUB,TR,V+R,,e,107693.81,18586.00,.17258185
ManG15,Inflected,Token,SUB,TR,V+R,,ts,107693.81,7318.76,.06795898
ManG15,Inflected,Token,SUB,TR,V+R,,x,107693.81,5884.10,.05463727
ManG15,Inflected,Token,SUB,TR,V+R,,es,107693.81,5432.09,.05044010
ManG15,Inflected,Token,SUB,TR,V+R,,ent,107693.81,3215.62,.02985887
ManG15,Inflected,Token,SUB,TR,V+R,,d,107693.81,1424.47,.01322707
ManG15,Inflected,Token,SUB,TR,V+R,,ds,107693.81,1093.54,.01015415
ManG15,Inflected,Token,SUB,TR,V+R,,ps,107693.81,292.05,.00271185
ManG15,Inflected,Token,SUB,TR,V+R,,cs,107693.81,202.67,.00188191
ManG15,Inflected,Token,SUB,TR,V+R,,fs,107693.81,167.09,.00155155
ManG15,Inflected,Token,SUB,TR,V+R,,gts,107693.81,102.95,.00095591
ManG15,Inflected,Token,SUB,TR,V+R,,gs,107693.81,84.04,.00078034
ManG15,Inflected,Token,SUB,TR,V+R,,ls,107693.81,70.42,.00065387
ManG15,Inflected,Token,SUB,TR,V+R,,rs,107693.81,27.05,.00025121
ManG15,Inflected,Token,SUB,TR,V+R,,ë,107693.81,5.58,.00005184
ManG15,Inflected,Token,SUB,TR,V+R,,pt,107693.81,4.08,.00003786
ManG15,Inflected,Token,SUB,TR,V+R,,ës,107693.81,2.73,.00002531
ManG15,Inflected,Token,SUB,TR,V+R,,bs,107693.81,2.47,.00002293
ManG15,Inflected,Token,SUB,TR,V+R,,cts,107693.81,0.79,.00000737
ManG15,Inflected,Token,SUB,TR,V+R,,chs,107693.81,0.04,.00000041
ManG15,Inflected,Token,SUB,TR,V+R,,hs,107693.81,0.04,.00000040
ManG15,Inflected,Token,SUB,TR,V+R,,ths,107693.81,0.03,.00000024
ManG15,Inflected,Token,SUB,TR,V+R,,ws,107693.81,0.01,.00000012
ManG15,Inflected,Token,SUB,TR,V+R,,lx,107693.81,0.01,.00000009
ManG15,Inflected,Token,SUB,TR,V+R,,c,107693.81,0.01,.00000008
ManG1,All Words,Type,ALL,TR,V+R,,#,6403,2781,.43432766
ManG1,All Words,Type,ALL,TR,V+R,,t,6403,968,.15117913
ManG1,All Words,Type,ALL,TR,V+R,,s,6403,916,.14305794
ManG1,All Words,Type,ALL,TR,V+R,,e,6403,813,.12697173
ManG1,All Words,Type,ALL,TR,V+R,,ent,6403,245,.03826331
ManG1,All Words,Type,ALL,TR,V+R,,es,6403,236,.03685772
ManG1,All Words,Type,ALL,TR,V+R,,ts,6403,140,.02186475
ManG1,All Words,Type,ALL,TR,V+R,,x,6403,131,.02045916
ManG1,All Words,Type,ALL,TR,V+R,,d,6403,72,.01124473
ManG1,All Words,Type,ALL,TR,V+R,,ds,6403,36,.00562236
ManG1,All Words,Type,ALL,TR,V+R,,p,6403,10,.00156177
ManG1,All Words,Type,ALL,TR,V+R,,c,6403,9,.00140559
ManG1,All Words,Type,ALL,TR,V+R,,ps,6403,9,.00140559
ManG1,All Words,Type,ALL,TR,V+R,,g,6403,7,.00109324
ManG1,All Words,Type,ALL,TR,V+R,,cs,6403,5,.00078088
ManG1,All Words,Type,ALL,TR,V+R,,l,6403,5,.00078088
ManG1,All Words,Type,ALL,TR,V+R,,ls,6403,4,.00062471
ManG1,All Words,Type,ALL,TR,V+R,,gs,6403,3,.00046853
ManG1,All Words,Type,ALL,TR,V+R,,fs,6403,2,.00031235
ManG1,All Words,Type,ALL,TR,V+R,,gt,6403,2,.00031235
ManG1,All Words,Type,ALL,TR,V+R,,b,6403,1,.00015618
ManG1,All Words,Type,ALL,TR,V+R,,bs,6403,1,.00015618
ManG1,All Words,Type,ALL,TR,V+R,,ch,6403,1,.00015618
ManG1,All Words,Type,ALL,TR,V+R,,ës,6403,1,.00015618
ManG1,All Words,Type,ALL,TR,V+R,,gts,6403,1,.00015618
ManG1,All Words,Type,ALL,TR,V+R,,pt,6403,1,.00015618
ManG1,All Words,Type,ALL,TR,V+R,,r,6403,1,.00015618
ManG1,All Words,Type,ALL,TR,V+R,,rs,6403,1,.00015618
ManG1,All Words,Type,ALL,TR,V+R,,z,6403,1,.00015618
ManG1,All Words,Type,SUB,TR,V+R,,t,3622,968,.26725566
ManG1,All Words,Type,SUB,TR,V+R,,s,3622,916,.25289895
ManG1,All Words,Type,SUB,TR,V+R,,e,3622,813,.22446162
ManG1,All Words,Type,SUB,TR,V+R,,ent,3622,245,.06764219
ManG1,All Words,Type,SUB,TR,V+R,,es,3622,236,.06515737
ManG1,All Words,Type,SUB,TR,V+R,,ts,3622,140,.03865268
ManG1,All Words,Type,SUB,TR,V+R,,x,3622,131,.03616786
ManG1,All Words,Type,SUB,TR,V+R,,d,3622,72,.01987852
ManG1,All Words,Type,SUB,TR,V+R,,ds,3622,36,.00993926
ManG1,All Words,Type,SUB,TR,V+R,,p,3622,10,.00276091
ManG1,All Words,Type,SUB,TR,V+R,,c,3622,9,.00248482
ManG1,All Words,Type,SUB,TR,V+R,,ps,3622,9,.00248482
ManG1,All Words,Type,SUB,TR,V+R,,g,3622,7,.00193263
ManG1,All Words,Type,SUB,TR,V+R,,cs,3622,5,.00138045
ManG1,All Words,Type,SUB,TR,V+R,,l,3622,5,.00138045
ManG1,All Words,Type,SUB,TR,V+R,,ls,3622,4,.00110436
ManG1,All Words,Type,SUB,TR,V+R,,gs,3622,3,.00082827
ManG1,All Words,Type,SUB,TR,V+R,,fs,3622,2,.00055218
ManG1,All Words,Type,SUB,TR,V+R,,gt,3622,2,.00055218
ManG1,All Words,Type,SUB,TR,V+R,,b,3622,1,.00027609
ManG1,All Words,Type,SUB,TR,V+R,,bs,3622,1,.00027609
ManG1,All Words,Type,SUB,TR,V+R,,ch,3622,1,.00027609
ManG1,All Words,Type,SUB,TR,V+R,,ës,3622,1,.00027609
ManG1,All Words,Type,SUB,TR,V+R,,gts,3622,1,.00027609
ManG1,All Words,Type,SUB,TR,V+R,,pt,3622,1,.00027609
ManG1,All Words,Type,SUB,TR,V+R,,r,3622,1,.00027609
ManG1,All Words,Type,SUB,TR,V+R,,rs,3622,1,.00027609
ManG1,All Words,Type,SUB,TR,V+R,,z,3622,1,.00027609
ManG1,All Words,Token,ALL,TR,V+R,,#,573454.57,406223.26,.70837916
ManG1,All Words,Token,ALL,TR,V+R,,s,573454.57,52804.60,.09208158
ManG1,All Words,Token,ALL,TR,V+R,,t,573454.57,49525.21,.08636292
ManG1,All Words,Token,ALL,TR,V+R,,e,573454.57,33817.99,.05897239
ManG1,All Words,Token,ALL,TR,V+R,,x,573454.57,8551.38,.01491205
ManG1,All Words,Token,ALL,TR,V+R,,d,573454.57,6790.95,.01184218
ManG1,All Words,Token,ALL,TR,V+R,,ts,573454.57,4679.70,.00816055
ManG1,All Words,Token,ALL,TR,V+R,,es,573454.57,2972.85,.00518410
ManG1,All Words,Token,ALL,TR,V+R,,p,573454.57,2649.96,.00462104
ManG1,All Words,Token,ALL,TR,V+R,,ps,573454.57,1224.51,.00213532
ManG1,All Words,Token,ALL,TR,V+R,,ent,573454.57,1140.10,.00198812
ManG1,All Words,Token,ALL,TR,V+R,,ds,573454.57,717.78,.00125167
ManG1,All Words,Token,ALL,TR,V+R,,c,573454.57,592.79,.00103371
ManG1,All Words,Token,ALL,TR,V+R,,r,573454.57,430.48,.00075067
ManG1,All Words,Token,ALL,TR,V+R,,fs,573454.57,354.90,.00061889
ManG1,All Words,Token,ALL,TR,V+R,,g,573454.57,306.85,.00053508
ManG1,All Words,Token,ALL,TR,V+R,,l,573454.57,218.00,.00038015
ManG1,All Words,Token,ALL,TR,V+R,,z,573454.57,119.07,.00020764
ManG1,All Words,Token,ALL,TR,V+R,,gt,573454.57,96.93,.00016903
ManG1,All Words,Token,ALL,TR,V+R,,cs,573454.57,88.01,.00015348
ManG1,All Words,Token,ALL,TR,V+R,,ls,573454.57,41.74,.00007279
ManG1,All Words,Token,ALL,TR,V+R,,rs,573454.57,36.85,.00006426
ManG1,All Words,Token,ALL,TR,V+R,,gts,573454.57,36.13,.00006300
ManG1,All Words,Token,ALL,TR,V+R,,gs,573454.57,27.30,.00004760
ManG1,All Words,Token,ALL,TR,V+R,,b,573454.57,5.42,.00000945
ManG1,All Words,Token,ALL,TR,V+R,,bs,573454.57,0.61,.00000106
ManG1,All Words,Token,ALL,TR,V+R,,ch,573454.57,0.52,.00000091
ManG1,All Words,Token,ALL,TR,V+R,,pt,573454.57,0.38,.00000066
ManG1,All Words,Token,ALL,TR,V+R,,ës,573454.57,0.30,.00000052
ManG1,All Words,Token,SUB,TR,V+R,,s,167231.30,52804.60,.31575789
ManG1,All Words,Token,SUB,TR,V+R,,t,167231.30,49525.21,.29614797
ManG1,All Words,Token,SUB,TR,V+R,,e,167231.30,33817.99,.20222283
ManG1,All Words,Token,SUB,TR,V+R,,x,167231.30,8551.38,.05113507
ManG1,All Words,Token,SUB,TR,V+R,,d,167231.30,6790.95,.04060813
ManG1,All Words,Token,SUB,TR,V+R,,ts,167231.30,4679.70,.02798342
ManG1,All Words,Token,SUB,TR,V+R,,es,167231.30,2972.85,.01777686
ManG1,All Words,Token,SUB,TR,V+R,,p,167231.30,2649.96,.01584606
ManG1,All Words,Token,SUB,TR,V+R,,ps,167231.30,1224.51,.00732225
ManG1,All Words,Token,SUB,TR,V+R,,ent,167231.30,1140.10,.00681749
ManG1,All Words,Token,SUB,TR,V+R,,ds,167231.30,717.78,.00429211
ManG1,All Words,Token,SUB,TR,V+R,,c,167231.30,592.79,.00354470
ManG1,All Words,Token,SUB,TR,V+R,,r,167231.30,430.48,.00257414
ManG1,All Words,Token,SUB,TR,V+R,,fs,167231.30,354.90,.00212224
ManG1,All Words,Token,SUB,TR,V+R,,g,167231.30,306.85,.00183486
ManG1,All Words,Token,SUB,TR,V+R,,l,167231.30,218.00,.00130358
ManG1,All Words,Token,SUB,TR,V+R,,z,167231.30,119.07,.00071202
ManG1,All Words,Token,SUB,TR,V+R,,gt,167231.30,96.93,.00057964
ManG1,All Words,Token,SUB,TR,V+R,,cs,167231.30,88.01,.00052629
ManG1,All Words,Token,SUB,TR,V+R,,ls,167231.30,41.74,.00024962
ManG1,All Words,Token,SUB,TR,V+R,,rs,167231.30,36.85,.00022037
ManG1,All Words,Token,SUB,TR,V+R,,gts,167231.30,36.13,.00021604
ManG1,All Words,Token,SUB,TR,V+R,,gs,167231.30,27.30,.00016323
ManG1,All Words,Token,SUB,TR,V+R,,b,167231.30,5.42,.00003240
ManG1,All Words,Token,SUB,TR,V+R,,bs,167231.30,0.61,.00000362
ManG1,All Words,Token,SUB,TR,V+R,,ch,167231.30,0.52,.00000313
ManG1,All Words,Token,SUB,TR,V+R,,pt,167231.30,0.38,.00000226
ManG1,All Words,Token,SUB,TR,V+R,,ës,167231.30,0.30,.00000178
ManG1,Uninflected,Type,ALL,TR,V+R,,#,2431,1344,.55285891
ManG1,Uninflected,Type,ALL,TR,V+R,,e,2431,431,.17729329
ManG15,Uninflected,Type,SUB,TR,V+R,,t,3808,1708,.44852941
ManG15,Uninflected,Type,SUB,TR,V+R,,e,3808,1373,.36055672
ManG15,Uninflected,Type,SUB,TR,V+R,,s,3808,271,.07116597
ManG15,Uninflected,Type,SUB,TR,V+R,,x,3808,236,.06197479
ManG15,Uninflected,Type,SUB,TR,V+R,,d,3808,138,.03623950
ManG15,Uninflected,Type,SUB,TR,V+R,,c,3808,18,.00472689
ManG15,Uninflected,Type,SUB,TR,V+R,,g,3808,14,.00367647
ManG15,Uninflected,Type,SUB,TR,V+R,,l,3808,10,.00262605
ManG15,Uninflected,Type,SUB,TR,V+R,,p,3808,10,.00262605
ManG15,Uninflected,Type,SUB,TR,V+R,,ds,3808,4,.00105042
ManG15,Uninflected,Type,SUB,TR,V+R,,ps,3808,4,.00105042
ManG15,Uninflected,Type,SUB,TR,V+R,,b,3808,3,.00078782
ManG15,Uninflected,Type,SUB,TR,V+R,,h,3808,3,.00078782
ManG15,Uninflected,Type,SUB,TR,V+R,,ct,3808,2,.00052521
ManG15,Uninflected,Type,SUB,TR,V+R,,f,3808,2,.00052521
ManG15,Uninflected,Type,SUB,TR,V+R,,gt,3808,2,.00052521
ManG15,Uninflected,Type,SUB,TR,V+R,,z,3808,2,.00052521
ManG15,Uninflected,Type,SUB,TR,V+R,,ch,3808,1,.00026261
ManG15,Uninflected,Type,SUB,TR,V+R,,cs,3808,1,.00026261
ManG15,Uninflected,Type,SUB,TR,V+R,,ls,3808,1,.00026261
ManG15,Uninflected,Type,SUB,TR,V+R,,r,3808,1,.00026261
ManG15,Uninflected,Type,SUB,TR,V+R,,rs,3808,1,.00026261
ManG15,Uninflected,Type,SUB,TR,V+R,,th,3808,1,.00026261
ManG15,Uninflected,Type,SUB,TR,V+R,,ts,3808,1,.00026261
ManG15,Uninflected,Type,SUB,TR,V+R,,w,3808,1,.00026261
ManG15,Uninflected,Token,ALL,TR,V+R,,#,417416.27,294365.84,.70520932
ManG15,Uninflected,Token,ALL,TR,V+R,,s,417416.27,44010.87,.10543640
ManG15,Uninflected,Token,ALL,TR,V+R,,t,417416.27,35607.87,.08530543
ManG15,Uninflected,Token,ALL,TR,V+R,,e,417416.27,26952.24,.06456921
ManG15,Uninflected,Token,ALL,TR,V+R,,x,417416.27,5224.47,.01251621
ManG15,Uninflected,Token,ALL,TR,V+R,,d,417416.27,5223.31,.01251342
ManG15,Uninflected,Token,ALL,TR,V+R,,p,417416.27,2295.71,.00549981
ManG15,Uninflected,Token,ALL,TR,V+R,,ps,417416.27,1606.93,.00384970
ManG15,Uninflected,Token,ALL,TR,V+R,,r,417416.27,565.24,.00135414
ManG15,Uninflected,Token,ALL,TR,V+R,,c,417416.27,525.81,.00125968
ManG15,Uninflected,Token,ALL,TR,V+R,,g,417416.27,478.90,.00114728
ManG15,Uninflected,Token,ALL,TR,V+R,,l,417416.27,193.20,.00046285
ManG15,Uninflected,Token,ALL,TR,V+R,,gt,417416.27,158.22,.00037905
ManG15,Uninflected,Token,ALL,TR,V+R,,ds,417416.27,75.29,.00018038
ManG15,Uninflected,Token,ALL,TR,V+R,,ts,417416.27,42.59,.00010203
ManG15,Uninflected,Token,ALL,TR,V+R,,z,417416.27,34.68,.00008309
ManG15,Uninflected,Token,ALL,TR,V+R,,b,417416.27,23.00,.00005509
ManG15,Uninflected,Token,ALL,TR,V+R,,rs,417416.27,12.65,.00003031
ManG15,Uninflected,Token,ALL,TR,V+R,,f,417416.27,12.44,.00002981
ManG15,Uninflected,Token,ALL,TR,V+R,,ct,417416.27,3.93,.00000940
ManG15,Uninflected,Token,ALL,TR,V+R,,ls,417416.27,1.90,.00000456
ManG15,Uninflected,Token,ALL,TR,V+R,,cs,417416.27,0.57,.00000136
ManG15,Uninflected,Token,ALL,TR,V+R,,ch,417416.27,0.44,.00000106
ManG15,Uninflected,Token,ALL,TR,V+R,,h,417416.27,0.13,.00000031
ManG15,Uninflected,Token,ALL,TR,V+R,,th,417416.27,0.02,.00000005
ManG15,Uninflected,Token,ALL,TR,V+R,,w,417416.27,0.01,.00000003
ManG15,Uninflected,Token,SUB,TR,V+R,,s,123050.42,44010.87,.35766533
ManG15,Uninflected,Token,SUB,TR,V+R,,t,123050.42,35607.87,.28937627
ManG15,Uninflected,Token,SUB,TR,V+R,,e,123050.42,26952.24,.21903409
ManG15,Uninflected,Token,SUB,TR,V+R,,x,123050.42,5224.47,.04245795
ManG15,Uninflected,Token,SUB,TR,V+R,,d,123050.42,5223.31,.04244851
ManG15,Uninflected,Token,SUB,TR,V+R,,p,123050.42,2295.71,.01865667
ManG15,Uninflected,Token,SUB,TR,V+R,,ps,123050.42,1606.93,.01305908
ManG15,Uninflected,Token,SUB,TR,V+R,,r,123050.42,565.24,.00459357
ManG15,Uninflected,Token,SUB,TR,V+R,,c,123050.42,525.81,.00427314
ManG15,Uninflected,Token,SUB,TR,V+R,,g,123050.42,478.90,.00389186
ManG15,Uninflected,Token,SUB,TR,V+R,,l,123050.42,193.20,.00157009
ManG15,Uninflected,Token,SUB,TR,V+R,,gt,123050.42,158.22,.00128583
ManG15,Uninflected,Token,SUB,TR,V+R,,ds,123050.42,75.29,.00061189
ManG15,Uninflected,Token,SUB,TR,V+R,,ts,123050.42,42.59,.00034612
ManG15,Uninflected,Token,SUB,TR,V+R,,z,123050.42,34.68,.00028187
ManG15,Uninflected,Token,SUB,TR,V+R,,b,123050.42,23.00,.00018688
ManG15,Uninflected,Token,SUB,TR,V+R,,rs,123050.42,12.65,.00010281
ManG15,Uninflected,Token,SUB,TR,V+R,,f,123050.42,12.44,.00010111
ManG15,Uninflected,Token,SUB,TR,V+R,,ct,123050.42,3.93,.00003190
ManG15,Uninflected,Token,SUB,TR,V+R,,ls,123050.42,1.90,.00001545
ManG15,Uninflected,Token,SUB,TR,V+R,,cs,123050.42,0.57,.00000462
ManG15,Uninflected,Token,SUB,TR,V+R,,ch,123050.42,0.44,.00000360
ManG15,Uninflected,Token,SUB,TR,V+R,,h,123050.42,0.13,.00000107
ManG15,Uninflected,Token,SUB,TR,V+R,,th,123050.42,0.02,.00000017
ManG15,Uninflected,Token,SUB,TR,V+R,,w,123050.42,0.01,.00000010
ManG15,Inflected,Type,ALL,TR,V+R,,#,20806,6607,.31755263
ManG15,Inflected,Type,ALL,TR,V+R,,s,20806,4511,.21681246
ManG15,Inflected,Type,ALL,TR,V+R,,t,20806,3446,.16562530
ManG15,Inflected,Type,ALL,TR,V+R,,e,20806,1784,.08574450
ManG15,Inflected,Type,ALL,TR,V+R,,ent,20806,1733,.08329328
ManG15,Inflected,Type,ALL,TR,V+R,,es,20806,1629,.07829472
ManG15,Inflected,Type,ALL,TR,V+R,,ts,20806,678,.03258675
ManG15,Inflected,Type,ALL,TR,V+R,,x,20806,212,.01018937
ManG15,Inflected,Type,ALL,TR,V+R,,ds,20806,115,.00552725
ManG15,Inflected,Type,ALL,TR,V+R,,d,20806,34,.00163414
ManG15,Inflected,Type,ALL,TR,V+R,,cs,20806,13,.00062482
ManG15,Inflected,Type,ALL,TR,V+R,,gs,20806,10,.00048063
ManG15,Inflected,Type,ALL,TR,V+R,,ls,20806,7,.00033644
ManG15,Inflected,Type,ALL,TR,V+R,,ps,20806,7,.00033644
ManG15,Inflected,Type,ALL,TR,V+R,,fs,20806,4,.00019225
ManG15,Inflected,Type,ALL,TR,V+R,,ë,20806,3,.00014419
ManG15,Inflected,Type,ALL,TR,V+R,,cts,20806,2,.00009613
ManG15,Inflected,Type,ALL,TR,V+R,,bs,20806,1,.00004806
ManG15,Inflected,Type,ALL,TR,V+R,,c,20806,1,.00004806
ManG15,Inflected,Type,ALL,TR,V+R,,chs,20806,1,.00004806
ManG15,Inflected,Type,ALL,TR,V+R,,ës,20806,1,.00004806
ManG15,Inflected,Type,ALL,TR,V+R,,gts,20806,1,.00004806
ManG15,Inflected,Type,ALL,TR,V+R,,hs,20806,1,.00004806
ManG15,Inflected,Type,ALL,TR,V+R,,lx,20806,1,.00004806
ManG15,Inflected,Type,ALL,TR,V+R,,pt,20806,1,.00004806
ManG15,Inflected,Type,ALL,TR,V+R,,rs,20806,1,.00004806
ManG15,Inflected,Type,ALL,TR,V+R,,ths,20806,1,.00004806
ManG15,Inflected,Type,ALL,TR,V+R,,ws,20806,1,.00004806
ManG15,Inflected,Type,SUB,TR,V+R,,s,14199,4511,.31769843
ManG15,Inflected,Type,SUB,TR,V+R,,t,14199,3446,.24269315
ManG15,Inflected,Type,SUB,TR,V+R,,e,14199,1784,.12564265
ManG15,Inflected,Type,SUB,TR,V+R,,ent,14199,1733,.12205085
ManG15,Inflected,Type,SUB,TR,V+R,,es,14199,1629,.11472639
ManG15,Inflected,Type,SUB,TR,V+R,,ts,14199,678,.04774984
ManG15,Inflected,Type,SUB,TR,V+R,,x,14199,212,.01493063
ManG15,Inflected,Type,SUB,TR,V+R,,ds,14199,115,.00809916
ManG15,Inflected,Type,SUB,TR,V+R,,d,14199,34,.00239453
ManG15,Inflected,Type,SUB,TR,V+R,,cs,14199,13,.00091556
ManG15,Inflected,Type,SUB,TR,V+R,,gs,14199,10,.00070427
ManG15,Inflected,Type,SUB,TR,V+R,,ls,14199,7,.00049299
ManG15,Inflected,Type,SUB,TR,V+R,,ps,14199,7,.00049299
ManG15,Inflected,Type,SUB,TR,V+R,,fs,14199,4,.00028171
ManG15,Inflected,Type,SUB,TR,V+R,,ë,14199,3,.00021128
ManG15,Inflected,Type,SUB,TR,V+R,,cts,14199,2,.00014085
ManG15,Inflected,Type,SUB,TR,V+R,,bs,14199,1,.00007043
ManG15,Inflected,Type,SUB,TR,V+R,,c,14199,1,.00007043
ManG15,Inflected,Type,SUB,TR,V+R,,chs,14199,1,.00007043
ManG15,Inflected,Type,SUB,TR,V+R,,ës,14199,1,.00007043
ManG15,Inflected,Type,SUB,TR,V+R,,gts,14199,1,.00007043
ManG15,Inflected,Type,SUB,TR,V+R,,hs,14199,1,.00007043
ManG15,Inflected,Type,SUB,TR,V+R,,lx,14199,1,.00007043
