Corpus	InfMorpho	FreqCount	Phoneme	Position	Unit	TotalFreq	UnitFreq	UnitProb
ManG15	Inflected	Token	N	Medial	gne	993.47	75.88	0.0763756
ManG15	Inflected	Token	N	Medial	gni	993.47	4.59	0.0046204
ManG15	Inflected	Token	w	Medial	ou	778.11	772.57	0.9928742
ManG15	Inflected	Token	w	Medial	w	778.11	4.1	0.0052724
ManG15	Inflected	Token	w	Medial	hu	778.11	1.44	0.0018534
ManG15	Inflected	Token	gz	Medial	x	366.41	364.67	0.9952573
ManG15	Inflected	Token	gz	Medial	gz	366.41	1.61	0.0044065
ManG15	Inflected	Token	gz	Medial	xh	366.41	0.12	0.0003361
ManG15	Inflected	Token	w5	Medial	oin	179.23	179.23	1
ManG15	Inflected	Token	dZ	Medial	dj	104.2	104.09	0.9989296
ManG15	Inflected	Token	dZ	Medial	g	104.2	0.06	0.0005303
ManG15	Inflected	Token	dZ	Medial	dg	104.2	0.03	0.0003119
ManG15	Inflected	Token	dZ	Medial	j	104.2	0.02	0.0002282
ManG15	Inflected	Token	tS	Medial	tch	0.21	0.21	1
ManG15	Inflected	Token	dz	Medial	dz	0.04	0.03	0.8115183
ManG15	Inflected	Token	dz	Medial	zz	0.04	0.01	0.1884817
ManG15	Inflected	Token	e	Final	es	96476.63	35077.98	0.3635904
ManG15	Inflected	Token	e	Final	ai	96476.63	19654.44	0.2037223
ManG15	Inflected	Token	e	Final	er	96476.63	14288.88	0.1481072
ManG15	Inflected	Token	e	Final	est	96476.63	11977.55	0.1241498
ManG15	Inflected	Token	e	Final	é	96476.63	11662.93	0.1208886
ManG15	Inflected	Token	e	Final	ez	96476.63	2026.8	0.0210082
ManG15	Inflected	Token	e	Final	et	96476.63	1086.6	0.0112629
ManG15	Inflected	Token	e	Final	aî	96476.63	338.89	0.0035127
ManG15	Inflected	Token	e	Final	ed	96476.63	277.72	0.0028786
ManG15	Inflected	Token	e	Final	ê	96476.63	60.12	0.0006232
ManG15	Inflected	Token	e	Final	hai	96476.63	13.38	0.0001386
ManG15	Inflected	Token	e	Final	ef	96476.63	7.7	0.0000798
ManG15	Inflected	Token	e	Final	ey	96476.63	2.53	0.0000262
ManG15	Inflected	Token	e	Final	ect	96476.63	1.11	0.0000115
ManG15	Inflected	Token	a	Final	a	45291.62	45259.37	0.9992878
ManG15	Inflected	Token	a	Final	â	45291.62	32.26	0.0007122
ManG15	Inflected	Token	R	Final	r	27666.56	26704.59	0.9652299
ManG15	Inflected	Token	R	Final	rr	27666.56	961.97	0.0347701
ManG15	Inflected	Token	i	Final	i	20730.72	20710.32	0.9990163
ManG15	Inflected	Token	i	Final	hi	20730.72	15.93	0.0007682
ManG15	Inflected	Token	i	Final	î	20730.72	3.07	0.0001479
ManG15	Inflected	Token	i	Final	ï	20730.72	1.32	0.0000637
ManG15	Inflected	Token	i	Final	y	20730.72	0.05	0.0000025
ManG15	Inflected	Token	i	Final	hî	20730.72	0.03	0.0000013
ManG15	Inflected	Token	l	Final	lle	16898.47	9043.54	0.5351692
ManG15	Inflected	Token	l	Final	le	16898.47	4097.87	0.2424995
ManG15	Inflected	Token	l	Final	l	16898.47	3756.08	0.2222734
ManG15	Inflected	Token	l	Final	ll	16898.47	0.98	0.0000579
ManG15	Inflected	Token	n	Final	ne	16264.45	14194.79	0.8727499
ManG15	Inflected	Token	n	Final	nne	16264.45	2050.19	0.1260538
ManG15	Inflected	Token	n	Final	n	16264.45	17.93	0.0011027
ManG15	Inflected	Token	n	Final	mne	16264.45	1.31	0.0000807
ManG15	Inflected	Token	n	Final	nn	16264.45	0.21	0.000013
ManG15	Inflected	Token	t	Final	te	14681.99	11731.95	0.7990709
ManG15	Inflected	Token	t	Final	tte	14681.99	2914	0.1984745
ManG15	Inflected	Token	t	Final	t	14681.99	23.68	0.001613
ManG15	Inflected	Token	t	Final	th	14681.99	9.44	0.0006426
ManG15	Inflected	Token	t	Final	the	14681.99	2.62	0.0001783
ManG15	Inflected	Token	t	Final	tt	14681.99	0.3	0.0000207
ManG15	Inflected	Token	%	Final	an	10259.06	7343.36	0.7157925
ManG15	Inflected	Token	%	Final	en	10259.06	2832.32	0.27608
ManG15	Inflected	Token	%	Final	am	10259.06	82.69	0.00806
ManG15	Inflected	Token	%	Final	aon	10259.06	0.69	0.0000676
ManG15	Inflected	Token	&	Final	on	9503.07	9102.97	0.9578975
ManG15	Inflected	Token	&	Final	om	9503.07	400.1	0.0421025
ManG15	Inflected	Token	o	Final	au	6924.77	3066.22	0.4427892
ManG15	Inflected	Token	o	Final	o	6924.77	2808.56	0.4055813
ManG15	Inflected	Token	o	Final	eau	6924.77	1037.01	0.1497537
ManG15	Inflected	Token	o	Final	hau	6924.77	10.54	0.0015217
ManG15	Inflected	Token	o	Final	ô	6924.77	1.35	0.0001945
ManG15	Inflected	Token	o	Final	oo	6924.77	1.1	0.0001596
ManG15	Inflected	Token	s	Final	sse	6441.73	2730.8	0.4239226
ManG15	Inflected	Token	s	Final	ce	6441.73	2728.96	0.423637
ManG15	Inflected	Token	s	Final	se	6441.73	753.39	0.1169551
ManG15	Inflected	Token	s	Final	s	6441.73	228.57	0.0354828
ManG15	Inflected	Token	s	Final	sce	6441.73	0.02	0.0000024
ManG15	Inflected	Token	y	Final	u	4985.12	4333.34	0.8692559
ManG15	Inflected	Token	y	Final	eu	4985.12	488.07	0.0979059
ManG15	Inflected	Token	y	Final	û	4985.12	118.38	0.0237462
ManG15	Inflected	Token	y	Final	eû	4985.12	45.1	0.0090479
ManG15	Inflected	Token	y	Final	hu	4985.12	0.22	0.0000441
ManG15	Inflected	Token	9	Final	eu	4285.93	4116.04	0.9603611
ManG15	Inflected	Token	9	Final	oeu	4285.93	169.89	0.0396389
ManG15	Inflected	Token	v	Final	ve	3529.3	3529.29	0.9999963
ManG15	Inflected	Token	v	Final	we	3529.3	0.01	0.0000037
ManG15	Inflected	Token	d	Final	de	3407.37	3405.22	0.9993702
ManG15	Inflected	Token	d	Final	d	3407.37	2.15	0.0006298
ManG15	Inflected	Token	z	Final	se	3125.53	3124.93	0.9998082
ManG15	Inflected	Token	z	Final	ze	3125.53	0.6	0.0001918
ManG15	Inflected	Token	u	Final	ou	3093.52	3087.3	0.9979865
ManG15	Inflected	Token	u	Final	oû	3093.52	5.33	0.0017217
ManG15	Inflected	Token	u	Final	oo	3093.52	0.9	0.0002918
ManG15	Inflected	Token	m	Final	me	2917.74	2075.83	0.7114519
ManG15	Inflected	Token	m	Final	mme	2917.74	807.04	0.2765979
ManG15	Inflected	Token	m	Final	m	2917.74	34.87	0.0119503
ManG15	Inflected	Token	5	Final	en	2836.82	1228.23	0.4329597
ManG15	Inflected	Token	5	Final	in	2836.82	789.55	0.2783203
ManG15	Inflected	Token	5	Final	ain	2836.82	585.49	0.2063884
ManG15	Inflected	Token	5	Final	ein	2836.82	152.79	0.0538582
ManG15	Inflected	Token	5	Final	un	2836.82	71.49	0.0252024
ManG15	Inflected	Token	5	Final	um	2836.82	7.95	0.0028038
ManG15	Inflected	Token	5	Final	în	2836.82	0.72	0.0002543
ManG15	Inflected	Token	5	Final	aim	2836.82	0.6	0.000213
ManG15	Inflected	Token	S	Final	che	2799.45	2799.43	0.9999916
ManG15	Inflected	Token	S	Final	she	2799.45	0.02	0.0000084
ManG15	Inflected	Token	Z	Final	ge	2516.16	2516.16	1
ManG15	Inflected	Token	wa	Final	oi	2505.24	2477.65	0.9889875
ManG15	Inflected	Token	wa	Final	oua	2505.24	27.28	0.0108892
ManG15	Inflected	Token	wa	Final	oî	2505.24	0.27	0.0001086
ManG15	Inflected	Token	wa	Final	ua	2505.24	0.04	0.0000147
ManG15	Inflected	Token	k	Final	que	1887.36	1797.07	0.9521601
ManG15	Inflected	Token	k	Final	c	1887.36	85.47	0.0452849
ManG15	Inflected	Token	k	Final	q	1887.36	2.05	0.001085
ManG15	Inflected	Token	k	Final	ck	1887.36	1.02	0.0005431
ManG15	Inflected	Token	k	Final	cque	1887.36	0.98	0.0005195
ManG15	Inflected	Token	k	Final	k	1887.36	0.75	0.0003979
ManG15	Inflected	Token	k	Final	ch	1887.36	0.01	0.0000062
ManG15	Inflected	Token	k	Final	cke	1887.36	0.01	0.0000033
ManG15	Inflected	Token	p	Final	pe	1452.31	1297.14	0.8931595
ManG15	Inflected	Token	p	Final	ppe	1452.31	155.14	0.1068221
ManG15	Inflected	Token	p	Final	p	1452.31	0.03	0.0000183
ManG15	Inflected	Token	j	Final	ille	1430.85	1271.77	0.8888184
ManG15	Inflected	Token	j	Final	il	1430.85	143.65	0.1003948
ManG15	Inflected	Token	j	Final	ye	1430.85	15.43	0.0107868
ManG15	Inflected	Token	b	Final	be	862.61	861.51	0.9987203
ManG15	Inflected	Token	b	Final	b	862.61	1.1	0.0012797
ManG15	Inflected	Token	N	Final	gne	773.17	773.17	1
ManG15	Inflected	Token	g	Final	gue	490.87	485.89	0.9898508
ManG15	Inflected	Token	g	Final	g	490.87	4.96	0.0101008
ManG15	Inflected	Token	g	Final	c	490.87	0.02	0.0000484
ManG15	Inflected	Token	ij	Final	ille	454.35	454.35	1
ManG15	Inflected	Token	w5	Final	oin	355.33	351.35	0.9888163
ManG15	Inflected	Token	w5	Final	ouin	355.33	3.97	0.0111751
ManG15	Inflected	Token	w5	Final	ooin	355.33	0	0.0000086
ManG15	Inflected	Token	f	Final	f	294.29	192.21	0.6531218
ManG15	Inflected	Token	f	Final	ffe	294.29	57.85	0.1965578
ManG15	Inflected	Token	f	Final	phe	294.29	37.89	0.12876
ManG15	Inflected	Token	f	Final	fe	294.29	6.35	0.0215604
ManG15	Inflected	Token	ks	Final	xe	58.61	58.61	1
ManG15	Inflected	Token	tS	Final	ch	5.14	2.04	0.3964781
ManG15	Inflected	Token	tS	Final	che	5.14	1.86	0.3623494
ManG15	Inflected	Token	tS	Final	tch	5.14	0.84	0.163761
ManG15	Inflected	Token	tS	Final	tche	5.14	0.4	0.0774115
ManG15	Inflected	Token	G	Final	ng	0.12	0.12	1
ManG1	All Words	Type	e	Any	é	5572	2077	0.3727566
ManG1	All Words	Type	e	Any	e	5572	1197	0.2148241
ManG1	All Words	Type	e	Any	ai	5572	772	0.1385499
ManG1	All Words	Type	e	Any	er	5572	626	0.1123475
ManG1	All Words	Type	e	Any	è	5572	311	0.0558148
ManG1	All Words	Type	e	Any	ez	5572	186	0.0333812
ManG1	All Words	Type	e	Any	et	5572	121	0.0217157
ManG1	All Words	Type	e	Any	ê	5572	102	0.0183058
ManG1	All Words	Type	e	Any	a	5572	48	0.0086145
ManG1	All Words	Type	e	Any	aî	5572	43	0.0077172
ManG1	All Words	Type	e	Any	ei	5572	34	0.0061019
ManG1	All Words	Type	e	Any	hé	5572	19	0.0034099
ManG1	All Words	Type	e	Any	es	5572	10	0.0017947
ManG1	All Words	Type	e	Any	hai	5572	8	0.0014358
ManG1	All Words	Type	e	Any	he	5572	4	0.0007179
ManG1	All Words	Type	e	Any	ed	5572	3	0.0005384
ManG1	All Words	Type	e	Any	aie	5572	2	0.0003589
ManG1	All Words	Type	e	Any	ë	5572	2	0.0003589
ManG1	All Words	Type	e	Any	ep	5572	2	0.0003589
ManG1	All Words	Type	e	Any	ey	5572	2	0.0003589
ManG1	All Words	Type	e	Any	ef	5572	1	0.0001795
ManG1	All Words	Type	e	Any	est	5572	1	0.0001795
ManG1	All Words	Type	e	Any	hê	5572	1	0.0001795
ManG1	All Words	Type	R	Any	r	5278	5065	0.9596438
ManG1	All Words	Type	R	Any	rr	5278	187	0.0354301
ManG1	All Words	Type	R	Any	re	5278	18	0.0034104
ManG1	All Words	Type	R	Any	rh	5278	5	0.0009473
ManG1	All Words	Type	R	Any	rre	5278	3	0.0005684
ManG1	All Words	Type	a	Any	a	3612	3461	0.9581949
ManG1	All Words	Type	a	Any	â	3612	90	0.0249169
ManG1	All Words	Type	a	Any	ha	3612	45	0.0124585
ManG1	All Words	Type	a	Any	e	3612	8	0.0022148
ManG1	All Words	Type	a	Any	à	3612	4	0.0011074
ManG1	All Words	Type	a	Any	ap	3612	2	0.0005537
ManG1	All Words	Type	a	Any	hâ	3612	2	0.0005537
ManG1	All Words	Type	t	Any	t	2843	2058	0.7238832
ManG1	All Words	Type	t	Any	te	2843	443	0.1558213
ManG1	All Words	Type	t	Any	tte	2843	195	0.0685895
ManG1	All Words	Type	t	Any	tt	2843	127	0.0446711
ManG1	All Words	Type	t	Any	th	2843	18	0.0063313
ManG1	All Words	Type	t	Any	the	2843	2	0.0007035
ManG1	All Words	Type	i	Any	i	2577	2470	0.9584789
ManG1	All Words	Type	i	Any	y	2577	55	0.0213426
ManG1	All Words	Type	i	Any	hi	2577	24	0.0093132
ManG1	All Words	Type	i	Any	î	2577	15	0.0058207
ManG1	All Words	Type	i	Any	ï	2577	10	0.0038805
ManG1	All Words	Type	i	Any	ea	2577	2	0.0007761
ManG1	All Words	Type	i	Any	hy	2577	1	0.000388
ManG1	All Words	Type	s	Any	s	2383	1142	0.4792279
ManG1	All Words	Type	s	Any	ss	2383	372	0.1561057
ManG1	All Words	Type	s	Any	c	2383	329	0.1380613
ManG1	All Words	Type	s	Any	sse	2383	168	0.0704994
ManG1	All Words	Type	s	Any	ce	2383	146	0.0612673
ManG1	All Words	Type	s	Any	t	2383	110	0.0461603
ManG1	All Words	Type	s	Any	ç	2383	60	0.0251783
ManG1	All Words	Type	s	Any	se	2383	31	0.0130088
ManG1	All Words	Type	s	Any	sc	2383	22	0.0092321
ManG1	All Words	Type	s	Any	x	2383	3	0.0012589
ManG1	All Words	Type	l	Any	l	2229	1641	0.7362046
ManG1	All Words	Type	l	Any	le	2229	361	0.161956
ManG1	All Words	Type	l	Any	ll	2229	112	0.0502467
ManG1	All Words	Type	l	Any	lle	2229	111	0.0497981
ManG1	All Words	Type	l	Any	lh	2229	4	0.0017945
ManG1	All Words	Type	o	Any	o	2083	1693	0.81277
ManG1	All Words	Type	o	Any	au	2083	217	0.1041767
ManG1	All Words	Type	o	Any	eau	2083	107	0.0513682
ManG1	All Words	Type	o	Any	ô	2083	27	0.0129621
ManG1	All Words	Type	o	Any	ho	2083	14	0.0067211
ManG1	All Words	Type	o	Any	u	2083	9	0.0043207
ManG1	All Words	Type	o	Any	hau	2083	5	0.0024004
ManG1	All Words	Type	o	Any	hô	2083	5	0.0024004
ManG1	All Words	Type	o	Any	oi	2083	2	0.0009602
ManG1	All Words	Type	o	Any	oo	2083	2	0.0009602
ManG1	All Words	Type	o	Any	a	2083	1	0.0004801
ManG1	All Words	Type	o	Any	ow	2083	1	0.0004801
ManG1	All Words	Type	p	Any	p	1942	1708	0.8795057
ManG1	All Words	Type	p	Any	pp	1942	115	0.0592173
ManG1	All Words	Type	p	Any	pe	1942	67	0.0345005
ManG1	All Words	Type	p	Any	ppe	1942	27	0.0139032
ManG1	All Words	Type	p	Any	b	1942	25	0.0128733
ManG1	All Words	Type	k	Any	c	1815	1378	0.7592287
ManG1	All Words	Type	k	Any	qu	1815	178	0.0980716
ManG1	All Words	Type	k	Any	que	1815	149	0.0820937
ManG1	All Words	Type	k	Any	cc	1815	45	0.0247934
ManG1	All Words	Type	k	Any	k	1815	41	0.0225895
ManG1	All Words	Type	k	Any	q	1815	9	0.0049587
ManG1	All Words	Type	k	Any	ch	1815	8	0.0044077
ManG1	All Words	Type	k	Any	ck	1815	7	0.0038567
ManG1	All Words	Type	%	Any	en	1626	735	0.4520295
ManG1	All Words	Type	%	Any	an	1626	717	0.4409594
ManG1	All Words	Type	%	Any	em	1626	114	0.0701107
ManG1	All Words	Type	%	Any	am	1626	54	0.0332103
ManG1	All Words	Type	%	Any	aon	1626	2	0.00123
ManG1	All Words	Type	%	Any	ham	1626	2	0.00123
ManG1	All Words	Type	%	Any	han	1626	2	0.00123
ManG1	All Words	Type	m	Any	m	1464	1240	0.8469945
ManG1	All Words	Type	m	Any	me	1464	134	0.0915301
ManG1	All Words	Type	m	Any	mm	1464	68	0.0464481
ManG1	All Words	Type	m	Any	mme	1464	22	0.0150273
ManG1	All Words	Type	d	Any	d	1322	1140	0.8623298
ManG1	All Words	Type	d	Any	de	1322	179	0.1354009
ManG1	All Words	Type	d	Any	dd	1322	3	0.0022693
ManG1	All Words	Type	n	Any	n	1126	674	0.598579
ManG1	All Words	Type	n	Any	ne	1126	218	0.1936057
ManG1	All Words	Type	n	Any	nn	1126	126	0.1119005
ManG1	All Words	Type	n	Any	nne	1126	105	0.0932504
ManG1	All Words	Type	n	Any	nh	1126	2	0.0017762
ManG1	All Words	Type	n	Any	mne	1126	1	0.0008881
ManG1	All Words	Type	9	Any	e	1052	619	0.588403
ManG1	All Words	Type	9	Any	eu	1052	378	0.3593156
ManG1	All Words	Type	9	Any	ue	1052	19	0.0180608
ManG1	All Words	Type	9	Any	oeu	1052	12	0.0114068
ManG1	All Words	Type	9	Any	ai	1052	11	0.0104563
ManG1	All Words	Type	9	Any	heu	1052	5	0.0047529
ManG1	All Words	Type	9	Any	u	1052	4	0.0038023
ManG1	All Words	Type	9	Any	oe	1052	3	0.0028517
ManG1	All Words	Type	9	Any	on	1052	1	0.0009506
ManG1	All Words	Type	v	Any	v	1042	903	0.8666027
ManG1	All Words	Type	v	Any	ve	1042	136	0.1305182
ManG1	All Words	Type	v	Any	w	1042	3	0.0028791
ManG1	All Words	Type	b	Any	b	990	949	0.9585859
ManG1	All Words	Type	b	Any	be	990	41	0.0414141
ManG1	All Words	Type	j	Any	i	967	667	0.6897622
ManG1	All Words	Type	j	Any	ill	967	107	0.1106515
ManG1	All Words	Type	j	Any	ille	967	91	0.0941055
ManG1	All Words	Type	j	Any	y	967	49	0.0506722
ManG1	All Words	Type	j	Any	il	967	39	0.0403309
ManG1	All Words	Type	j	Any	ye	967	7	0.0072389
ManG1	All Words	Type	j	Any	ï	967	4	0.0041365
ManG1	All Words	Type	j	Any	hi	967	3	0.0031024
ManG1	All Words	Type	&	Any	on	933	811	0.869239
ManG1	All Words	Type	&	Any	om	933	108	0.1157556
ManG1	All Words	Type	&	Any	omp	933	11	0.0117899
ManG1	All Words	Type	&	Any	hon	933	2	0.0021436
ManG1	All Words	Type	&	Any	ong	933	1	0.0010718
ManG1	All Words	Type	y	Any	u	900	851	0.9455556
ManG1	All Words	Type	y	Any	û	900	29	0.0322222
ManG1	All Words	Type	y	Any	hu	900	14	0.0155556
ManG1	All Words	Type	y	Any	eu	900	4	0.0044444
ManG1	All Words	Type	y	Any	eû	900	1	0.0011111
ManG1	All Words	Type	y	Any	ue	900	1	0.0011111
ManG1	All Words	Type	u	Any	ou	888	859	0.9673423
ManG1	All Words	Type	u	Any	oû	888	12	0.0135135
ManG1	All Words	Type	u	Any	oue	888	5	0.0056306
ManG1	All Words	Type	u	Any	oo	888	4	0.0045045
ManG1	All Words	Type	u	Any	hou	888	2	0.0022523
ManG1	All Words	Type	u	Any	ow	888	2	0.0022523
ManG1	All Words	Type	u	Any	u	888	2	0.0022523
ManG1	All Words	Type	u	Any	aoû	888	1	0.0011261
ManG1	All Words	Type	u	Any	où	888	1	0.0011261
ManG1	All Words	Type	f	Any	f	846	651	0.7695035
ManG1	All Words	Type	f	Any	ff	846	116	0.1371158
ManG1	All Words	Type	f	Any	ph	846	57	0.0673759
ManG1	All Words	Type	f	Any	ffe	846	12	0.0141844
ManG1	All Words	Type	f	Any	fe	846	5	0.0059102
ManG1	All Words	Type	f	Any	phe	846	5	0.0059102
ManG1	All Words	Type	Z	Any	g	682	263	0.3856305
ManG1	All Words	Type	Z	Any	ge	682	255	0.3739003
ManG1	All Words	Type	Z	Any	j	682	164	0.2404692
ManG1	All Words	Type	S	Any	ch	644	482	0.7484472
ManG1	All Words	Type	S	Any	che	644	158	0.2453416
ManG1	All Words	Type	S	Any	sh	644	4	0.0062112
ManG1	All Words	Type	z	Any	s	609	372	0.6108374
ManG1	All Words	Type	z	Any	se	609	175	0.2873563
ManG1	All Words	Type	z	Any	z	609	46	0.0755337
ManG1	All Words	Type	z	Any	ze	609	7	0.0114943
ManG1	All Words	Type	z	Any	sh	609	4	0.0065681
ManG1	All Words	Type	z	Any	x	609	3	0.0049261
ManG1	All Words	Type	z	Any	zz	609	2	0.0032841
ManG1	All Words	Type	g	Any	g	571	480	0.8406305
ManG1	All Words	Type	g	Any	gu	571	63	0.1103327
ManG1	All Words	Type	g	Any	gue	571	23	0.0402802
ManG1	All Words	Type	g	Any	c	571	2	0.0035026
ManG1	All Words	Type	g	Any	gg	571	2	0.0035026
ManG1	All Words	Type	g	Any	gh	571	1	0.0017513
ManG1	All Words	Type	5	Any	in	489	268	0.5480573
ManG1	All Words	Type	5	Any	en	489	73	0.1492843
ManG1	All Words	Type	5	Any	ain	489	55	0.1124744
ManG1	All Words	Type	5	Any	im	489	39	0.0797546
ManG1	All Words	Type	5	Any	ein	489	27	0.0552147
ManG1	All Words	Type	5	Any	un	489	12	0.0245399
ManG1	All Words	Type	5	Any	ym	489	7	0.0143149
ManG1	All Words	Type	5	Any	aim	489	2	0.00409
ManG1	All Words	Type	5	Any	ing	489	2	0.00409
ManG1	All Words	Type	5	Any	um	489	2	0.00409
ManG1	All Words	Type	5	Any	yn	489	2	0.00409
ManG1	All Words	Type	wa	Any	oi	289	273	0.9446367
ManG1	All Words	Type	wa	Any	oua	289	5	0.017301
ManG1	All Words	Type	wa	Any	ua	289	5	0.017301
ManG1	All Words	Type	wa	Any	oî	289	3	0.0103806
ManG1	All Words	Type	wa	Any	eoi	289	1	0.0034602
ManG1	All Words	Type	wa	Any	oe	289	1	0.0034602
ManG1	All Words	Type	wa	Any	oê	289	1	0.0034602
ManG1	All Words	Type	8	Any	u	206	199	0.9660194
ManG1	All Words	Type	8	Any	hu	206	7	0.0339806
ManG1	All Words	Type	ij	Any	ill	177	58	0.3276836
ManG1	All Words	Type	ij	Any	i	177	54	0.3050847
ManG1	All Words	Type	ij	Any	ille	177	46	0.259887
ManG1	All Words	Type	ij	Any	y	177	19	0.1073446
ManG1	All Words	Type	N	Any	gn	146	92	0.630137
ManG1	All Words	Type	N	Any	gne	146	53	0.3630137
ManG1	All Words	Type	N	Any	gni	146	1	0.0068493
ManG1	All Words	Type	ks	Any	x	105	65	0.6190476
ManG1	All Words	Type	ks	Any	cc	105	15	0.1428571
ManG1	All Words	Type	ks	Any	ct	105	14	0.1333333
ManG1	All Words	Type	ks	Any	xe	105	7	0.0666667
ManG1	All Words	Type	ks	Any	xc	105	4	0.0380952
ManG1	All Words	Type	w	Any	ou	51	44	0.8627451
ManG1	All Words	Type	w	Any	w	51	5	0.0980392
ManG1	All Words	Type	w	Any	hu	51	2	0.0392157
ManG1	All Words	Type	waj	Any	oy	51	51	1
ManG1	All Words	Type	w5	Any	oin	39	34	0.8717949
ManG1	All Words	Type	w5	Any	ouin	39	3	0.0769231
ManG1	All Words	Type	w5	Any	ooin	39	2	0.0512821
ManG1	All Words	Type	gz	Any	x	27	25	0.9259259
ManG1	All Words	Type	gz	Any	gz	27	2	0.0740741
ManG1	All Words	Type	tS	Any	tch	8	3	0.375
ManG1	All Words	Type	tS	Any	ch	8	2	0.25
ManG1	All Words	Type	tS	Any	tche	8	2	0.25
ManG1	All Words	Type	tS	Any	che	8	1	0.125
ManG1	All Words	Type	G	Any	ng	5	5	1
ManG1	All Words	Type	dZ	Any	j	2	2	1
ManG1	All Words	Type	p	Initial	p	1016	1016	1
ManG1	All Words	Type	k	Initial	c	878	813	0.9259681
ManG1	All Words	Type	k	Initial	qu	878	38	0.0432802
ManG1	All Words	Type	k	Initial	k	878	23	0.0261959
ManG1	All Words	Type	k	Initial	ch	878	4	0.0045558
ManG1	All Words	Type	R	Initial	r	843	840	0.9964413
ManG1	All Words	Type	R	Initial	rh	843	3	0.0035587
ManG1	All Words	Type	s	Initial	s	718	617	0.8593315
ManG1	All Words	Type	s	Initial	c	718	92	0.1281337
ManG1	All Words	Type	s	Initial	sc	718	8	0.0111421
ManG1	All Words	Type	s	Initial	ç	718	1	0.0013928
ManG1	All Words	Type	a	Initial	a	693	638	0.9206349
ManG1	All Words	Type	a	Initial	ha	693	45	0.0649351
ManG1	All Words	Type	a	Initial	â	693	8	0.011544
ManG1	All Words	Type	a	Initial	hâ	693	2	0.002886
ManG1	All Words	Type	d	Initial	d	585	585	1
ManG1	All Words	Type	m	Initial	m	557	557	1
ManG1	All Words	Type	e	Initial	é	532	310	0.5827068
ManG1	All Words	Type	e	Initial	e	532	153	0.287594
ManG1	All Words	Type	e	Initial	ai	532	42	0.0789474
ManG1	All Words	Type	e	Initial	hé	532	17	0.0319549
ManG1	All Words	Type	e	Initial	he	532	4	0.0075188
ManG1	All Words	Type	e	Initial	a	532	2	0.0037594
ManG1	All Words	Type	e	Initial	ê	532	2	0.0037594
ManG1	All Words	Type	e	Initial	aî	532	1	0.0018797
ManG1	All Words	Type	e	Initial	hê	532	1	0.0018797
ManG1	All Words	Type	b	Initial	b	502	502	1
ManG1	All Words	Type	t	Initial	t	495	487	0.9838384
ManG1	All Words	Type	t	Initial	th	495	8	0.0161616
ManG1	All Words	Type	f	Initial	f	451	428	0.9490022
ManG1	All Words	Type	f	Initial	ph	451	23	0.0509978
ManG1	All Words	Type	v	Initial	v	325	323	0.9938462
ManG1	All Words	Type	v	Initial	w	325	2	0.0061538
ManG1	All Words	Type	g	Initial	g	303	270	0.8910891
ManG1	All Words	Type	g	Initial	gu	303	33	0.1089109
ManG1	All Words	Type	l	Initial	l	285	285	1
ManG1	All Words	Type	%	Initial	en	263	176	0.6692015
ManG1	All Words	Type	%	Initial	em	263	60	0.2281369
ManG1	All Words	Type	%	Initial	an	263	18	0.0684411
ManG1	All Words	Type	%	Initial	am	263	5	0.0190114
ManG1	All Words	Type	%	Initial	ham	263	2	0.0076046
ManG1	All Words	Type	%	Initial	han	263	2	0.0076046
ManG1	All Words	Type	S	Initial	ch	238	235	0.987395
ManG1	All Words	Type	S	Initial	sh	238	3	0.012605
ManG1	All Words	Type	o	Initial	o	181	117	0.6464088
ManG1	All Words	Type	o	Initial	au	181	41	0.2265193
ManG1	All Words	Type	o	Initial	ho	181	12	0.0662983
ManG1	All Words	Type	o	Initial	hô	181	5	0.0276243
ManG1	All Words	Type	o	Initial	hau	181	3	0.0165746
ManG1	All Words	Type	o	Initial	oi	181	2	0.0110497
ManG1	All Words	Type	o	Initial	ô	181	1	0.0055249
ManG1	All Words	Type	Z	Initial	j	180	116	0.6444444
ManG1	All Words	Type	Z	Initial	g	180	63	0.35
ManG1	All Words	Type	Z	Initial	ge	180	1	0.0055556
ManG1	All Words	Type	n	Initial	n	156	156	1
ManG1	All Words	Type	5	Initial	in	140	118	0.8428571
ManG1	All Words	Type	5	Initial	im	140	21	0.15
ManG1	All Words	Type	5	Initial	ain	140	1	0.0071429
ManG1	All Words	Type	i	Initial	i	87	68	0.7816092
ManG1	All Words	Type	i	Initial	hi	87	15	0.1724138
ManG1	All Words	Type	i	Initial	î	87	3	0.0344828
ManG1	All Words	Type	i	Initial	hy	87	1	0.0114943
ManG1	All Words	Type	u	Initial	ou	37	35	0.9459459
ManG1	All Words	Type	u	Initial	aoû	37	1	0.027027
